code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	no_nutriments	additives_n	additives	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	pnns_groups_1	pnns_groups_2	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g
7613035010550	https://world.openfoodfacts.org/product/7613035010550	openfoodfacts-contributors	1415095105	1488624640	Eau Minérale Naturelle	eau minérale	1.5 l.	Bouteille,Plastique,bouteille,PET	bouteille,plastique,bouteille,pet	Vittel	vittel	Boissons,Eaux,Eaux minérales,Eaux minérales naturelles,Boissons non sucrées	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages											France		France, en:belgium	Eau minérale naturelle.					1 l		0	 [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/761/303/501/0550/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/761/303/501/0550/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/761/303/501/0550/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/761/303/501/0550/front_fr.11.200.jpg			https://static.openfoodfacts.org/images/products/761/303/501/0550/nutrition_fr.18.400.jpg	https://static.openfoodfacts.org/images/products/761/303/501/0550/nutrition_fr.18.200.jpg			0	0																																			0	0									0	0						0																	0.0384			0.024			0.0042																				
3068320111919	https://world.openfoodfacts.org/product/3068320111919	eliot	1423940568	1481661164	Eau Evian		1,5 l	plastique	plastique	Evian	evian	Boissons,Eaux,Boissons non sucrées,Eaux minérales	en:beverages,en:waters,en:mineral-waters,en:non-sugared-beverages													France, en:belgium																	Beverages	Non-sugared beverages	en:mineral-waters	https://static.openfoodfacts.org/images/products/306/832/011/1919/front_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/306/832/011/1919/front_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/306/832/011/1919/front_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/306/832/011/1919/front_fr.10.200.jpg			https://static.openfoodfacts.org/images/products/306/832/011/1919/nutrition_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/306/832/011/1919/nutrition_fr.11.200.jpg			0																																				0											0																						0.015	0.36	0.001	0.0068	0.08			0.026																				
3068320692005	https://world.openfoodfacts.org/product/3068320692005	openfoodfacts-contributors	1340402928	1459584939	La Salvetat	Eau minérale naturelle du Haut-Langudeoc avec adjonction de gaz carbonique	1.25L	Bouteille,Plastique	bouteille,plastique	La Salvetat,Danone	la-salvetat,danone	Boissons,Boissons gazeuses,Eaux,Eaux minérales,Eaux gazeuses,Boissons non sucrées,Eaux minérales gazeuses	en:beverages,en:carbonated-drinks,en:waters,en:mineral-waters,en:carbonated-waters,en:carbonated-mineral-waters,en:non-sugared-beverages	Pauvre en sodium	en:low-sodium	France,Languedoc	france,languedoc			EMB 34293	emb-34293		salvetat-sur-agout-herault-france			France	eau minérale naturelle					1L		0	 [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:carbonated-mineral-waters	https://static.openfoodfacts.org/images/products/306/832/069/2005/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/306/832/069/2005/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/306/832/069/2005/front_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/306/832/069/2005/front_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/306/832/069/2005/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/306/832/069/2005/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/306/832/069/2005/nutrition_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/306/832/069/2005/nutrition_fr.11.200.jpg																																																																																																			
3057640385148	https://world.openfoodfacts.org/product/3057640385148	openfoodfacts-contributors	1340202613	1480085344	Zest Citron	Boisson à l'eau minérale naturelle aux arômes naturels de fruits	50 cl	Bouteille,Plastique,bouteille	bouteille,plastique,bouteille	Volvic	volvic	Boissons,Boissons à base de végétaux,Boissons aux fruits,Eaux,Eaux aromatisées,Boissons sucrées	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:waters,en:flavored-waters,en:sugared-beverages					France	france					France,Rennes	Carrefour	France, en:switzerland	Eau minérale naturelle Volvic 98,8%, sucre (0.9%), acide citrique, arôme naturel de citron					250 ml		1	 [ eau-minerale-naturelle-volvic-98 -> fr:eau-minerale-naturelle-volvic-98  ]  [ eau-minerale-naturelle-volvic -> fr:eau-minerale-naturelle-volvic  ]  [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ]  [ 8 -> en:fd-c  ]  [ sucre -> fr:sucre  ]  [ 0-9 -> fr:0-9  ]  [ 0 -> fr:0  ]  [ acide-citrique -> en:e330  -> exists  -- ok  ]  [ arome-naturel-de-citron -> fr:arome-naturel-de-citron  ]  [ arome-naturel-de -> fr:arome-naturel-de  ]  [ arome-naturel -> fr:arome-naturel  ]  [ arome -> fr:arome  ] 	en:e330	0			0			Beverages	Sweetened beverages	en:flavored-waters	https://static.openfoodfacts.org/images/products/305/764/038/5148/front_fr.27.400.jpg	https://static.openfoodfacts.org/images/products/305/764/038/5148/front_fr.27.200.jpg	https://static.openfoodfacts.org/images/products/305/764/038/5148/front_fr.27.400.jpg	https://static.openfoodfacts.org/images/products/305/764/038/5148/front_fr.27.200.jpg	https://static.openfoodfacts.org/images/products/305/764/038/5148/ingredients_fr.28.400.jpg	https://static.openfoodfacts.org/images/products/305/764/038/5148/ingredients_fr.28.200.jpg	https://static.openfoodfacts.org/images/products/305/764/038/5148/nutrition_fr.29.400.jpg	https://static.openfoodfacts.org/images/products/305/764/038/5148/nutrition_fr.29.200.jpg	20		0	0																																			1	1										0				0.01	0.00393700787401575																																									2	0		
3257971080112	https://world.openfoodfacts.org/product/3257971080112	tootees	1392218285	1488044239	Eau Minérale Naturelle Mont Roucous	Eau Minérale Naturelle	1,5 L	Bouteille,Plastique	bouteille,plastique	Mont roucous	mont-roucous	Boissons,Eaux,Eaux minérales,Eaux minérales naturelles,Boissons non sucrées	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages			Parc Naturel du Haut-Languedoc,Tarn,France	parc-naturel-du-haut-languedoc,tarn,france							France	Auchan	France	Eau Minérale Naturelle du Parc Naturel du Haut Languedoc - Résidu sec à 180°C : 25 mg/l - PH : 5.85							0	 [ eau-minerale-naturelle-du-parc-naturel-du-haut-languedoc -> fr:eau-minerale-naturelle-du-parc-naturel-du-haut-languedoc  ]  [ eau-minerale-naturelle-du-parc-naturel-du-haut -> fr:eau-minerale-naturelle-du-parc-naturel-du-haut  ]  [ eau-minerale-naturelle-du-parc-naturel-du -> fr:eau-minerale-naturelle-du-parc-naturel-du  ]  [ eau-minerale-naturelle-du-parc-naturel -> fr:eau-minerale-naturelle-du-parc-naturel  ]  [ eau-minerale-naturelle-du-parc -> fr:eau-minerale-naturelle-du-parc  ]  [ eau-minerale-naturelle-du -> fr:eau-minerale-naturelle-du  ]  [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ]  [ residu-sec-a-180-c -> fr:residu-sec-a-180-c  ]  [ residu-sec-a-180 -> fr:residu-sec-a-180  ]  [ residu-sec-a -> fr:residu-sec-a  ]  [ residu-sec -> fr:residu-sec  ]  [ residu -> fr:residu  ]  [ 25-mg-l -> fr:25-mg-l  ]  [ 25-mg -> fr:25-mg  ]  [ 25 -> fr:25  ]  [ ph -> fr:ph  ]  [ 5-85 -> fr:5-85  ]  [ 5 -> en:fd-c  ] 		0			0			Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/325/797/108/0112/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/325/797/108/0112/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/325/797/108/0112/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/325/797/108/0112/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/325/797/108/0112/ingredients_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/325/797/108/0112/ingredients_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/325/797/108/0112/nutrition_fr.19.400.jpg	https://static.openfoodfacts.org/images/products/325/797/108/0112/nutrition_fr.19.200.jpg	0		0	0																																			0	0									0	0				0.0007874	0.00031	0																0.00082	0.00063	4e-05	0.0003	0.00024			5e-05				1e-05													0	0		
3179730115821	https://world.openfoodfacts.org/product/3179730115821	openfoodfacts-contributors	1366890262	1471779277	Eau minérale Contrex	Eau minérale naturelle 	1 l	Bouteille en plastique,PETE 1,Point vert,Statiegeld in nl	bouteille-en-plastique,pete-1,point-vert,statiegeld-in-nl	Contrex	contrex	Beverages,Waters,Mineral waters,Non-sugared beverages	en:beverages,en:waters,en:mineral-waters,en:non-sugared-beverages			France	france							Rennes,France	Carrefour	Belgium,France	Eau minérale naturelle  Résidu sec à 180° : 2078 mg/litre							0	 [ eau-minerale-naturelle-residu-sec-a-180 -> fr:eau-minerale-naturelle-residu-sec-a-180  ]  [ eau-minerale-naturelle-residu-sec-a -> fr:eau-minerale-naturelle-residu-sec-a  ]  [ eau-minerale-naturelle-residu-sec -> fr:eau-minerale-naturelle-residu-sec  ]  [ eau-minerale-naturelle-residu -> fr:eau-minerale-naturelle-residu  ]  [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ]  [ 2078-mg-litre -> fr:2078-mg-litre  ]  [ 2078-mg -> fr:2078-mg  ]  [ 2078 -> fr:2078  ] 		0			0			Beverages	Non-sugared beverages	en:mineral-waters	https://static.openfoodfacts.org/images/products/317/973/011/5821/front_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/317/973/011/5821/front_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/317/973/011/5821/front_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/317/973/011/5821/front_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/317/973/011/5821/ingredients_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/317/973/011/5821/ingredients_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/317/973/011/5821/nutrition_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/317/973/011/5821/nutrition_fr.14.200.jpg	0		0	0																																			0	0									0	0				0.0023876	0.00094																		0.0372			0.0468			0.00745																	0	0		
7613035011052	https://world.openfoodfacts.org/product/7613035011052	openfoodfacts-contributors	1424121915	1487965524	Contrex	Eau minérale naturelle	1,5 L	Bouteille,plastique,Bouteille et boucon à recycler,Point vert,bouteille	bouteille,plastique,bouteille-et-boucon-a-recycler,point-vert,bouteille	Contrex,Nestlé Waters,Nestlé	contrex,nestle-waters,nestle	Beverages,Waters,Mineral waters,Natural mineral waters,Non-sugared beverages	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages			Contrexéville,Vosges,France	contrexeville,vosges,france	Contrexéville,Vosges,France	contrexeville,vosges,france					Orléans,France	Hyper U	France	Eau minérale naturelle  					1 litre		0	 [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/761/303/501/1052/front_fr.15.400.jpg	https://static.openfoodfacts.org/images/products/761/303/501/1052/front_fr.15.200.jpg	https://static.openfoodfacts.org/images/products/761/303/501/1052/front_fr.15.400.jpg	https://static.openfoodfacts.org/images/products/761/303/501/1052/front_fr.15.200.jpg	https://static.openfoodfacts.org/images/products/761/303/501/1052/ingredients_fr.28.400.jpg	https://static.openfoodfacts.org/images/products/761/303/501/1052/ingredients_fr.28.200.jpg	https://static.openfoodfacts.org/images/products/761/303/501/1052/nutrition_fr.22.400.jpg	https://static.openfoodfacts.org/images/products/761/303/501/1052/nutrition_fr.22.200.jpg																																																																																																			
3068320055008	https://world.openfoodfacts.org/product/3068320055008	astate11	1382091307	1480085329	Evian 50 cl	Eau minéral naturelle	50 cl	Bouteille,Plastique,bouteille	bouteille,plastique,bouteille	Evian	evian	Boissons,Boissons non sucrées,boissons,boissons-non-sucrees,eaux,eaux-minerales,eaux-minerales-naturelles	en:beverages,en:waters,en:mineral-waters,en:natural-mineral-waters,en:non-sugared-beverages			France	france			SO UR EC CACHAN	so-ur-ec-cachan				Carrefour,Monoprix	Belgique,France, en:switzerland	Water, Eau minérale naturelle. 							0	 [ water -> fr:water  ]  [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:natural-mineral-waters	https://static.openfoodfacts.org/images/products/306/832/005/5008/front_fr.39.400.jpg	https://static.openfoodfacts.org/images/products/306/832/005/5008/front_fr.39.200.jpg	https://static.openfoodfacts.org/images/products/306/832/005/5008/front_fr.39.400.jpg	https://static.openfoodfacts.org/images/products/306/832/005/5008/front_fr.39.200.jpg																																																										0.001651	0.00065																	0.0015	0.036	0.0001	0.00068	0.008			0.0026																				
3100880183583	https://world.openfoodfacts.org/product/3100880183583	openfoodfacts-contributors	1367407569	1449157958	St Yorre	Eau minérale naturelle, naturellement gazeuse	1.25 l	Bouteille,Plastique	bouteille,plastique	St Yorre	st-yorre	Boissons,Boissons gazeuses,Eaux,Eaux minérales,Eaux gazeuses,Eaux minérales gazeuses,Boissons non sucrées	en:beverages,en:carbonated-drinks,en:waters,en:mineral-waters,en:carbonated-waters,en:carbonated-mineral-waters,en:non-sugared-beverages	Riche en minéraux	fr:riche-en-mineraux	France	france	France	france					Aimargues,Gard,France,Rennes	Super U,Carrefour	France	Eau minérale naturelle naturellement gazeuse					1 l		0	 [ eau-minerale-naturelle-naturellement-gazeuse -> fr:eau-minerale-naturelle-naturellement-gazeuse  ]  [ eau-minerale-naturelle-naturellement -> fr:eau-minerale-naturelle-naturellement  ]  [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:carbonated-mineral-waters	https://static.openfoodfacts.org/images/products/310/088/018/3583/front_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/310/088/018/3583/front_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/310/088/018/3583/front_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/310/088/018/3583/front_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/310/088/018/3583/ingredients_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/310/088/018/3583/ingredients_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/310/088/018/3583/nutrition_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/310/088/018/3583/nutrition_fr.5.200.jpg																																																																																										6.6						0	0		
7613032733025	https://world.openfoodfacts.org/product/7613032733025	sevan	1339314256	1489089302	Quézac	Eau minérale naturelle avec adjonction de gaz carbonique	1,15L	Bouteille,Plastique,bouteille	bouteille,plastique,bouteille	Quézac	quezac	Boissons,Boissons gazeuses,Eaux,Eaux minérales,Eaux gazeuses,Eaux minérales gazeuses,Boissons non sucrées	en:beverages,en:carbonated-drinks,en:waters,en:mineral-waters,en:carbonated-waters,en:carbonated-mineral-waters,en:non-sugared-beverages			Cévennes,Causses,Source Diva,France	cevennes,causses,source-diva,france			EMB 48122	emb-48122		quezac-lozere-france	Rennes,France	Carrefour	France	eau minérale naturelle					1 Litre		0	 [ eau-minerale-naturelle -> fr:eau-minerale-naturelle  ]  [ eau-minerale -> fr:eau-minerale  ]  [ eau -> fr:eau  ] 		0			0			Beverages	Non-sugared beverages	en:carbonated-mineral-waters	https://static.openfoodfacts.org/images/products/761/303/273/3025/front_fr.33.400.jpg	https://static.openfoodfacts.org/images/products/761/303/273/3025/front_fr.33.200.jpg	https://static.openfoodfacts.org/images/products/761/303/273/3025/front_fr.33.400.jpg	https://static.openfoodfacts.org/images/products/761/303/273/3025/front_fr.33.200.jpg	https://static.openfoodfacts.org/images/products/761/303/273/3025/ingredients_fr.17.400.jpg	https://static.openfoodfacts.org/images/products/761/303/273/3025/ingredients_fr.17.200.jpg	https://static.openfoodfacts.org/images/products/761/303/273/3025/nutrition_fr.18.400.jpg	https://static.openfoodfacts.org/images/products/761/303/273/3025/nutrition_fr.18.200.jpg	0		0	0																																			0	0									0	0				0.02794	0.011																		0.11	0.004		0.017			0.0069				0.00022													0	0		
